,closeness_closest_mrt,betweenness_closest_mrt
139,0.24409575247587434,0.09443125996722063
140,0.07292342525322597,0.04904323580331428
141,0.04219205834822843,0.0
142,0.34230741103429546,0.26078113155631577
143,0.1311711787473071,0.04731659060296263
144,0.28665334792385216,0.11452089010028772
145,0.06518347851659888,0.03523725682024115
146,0.05928533470266731,0.035378880154808084
147,0.1576641504313701,0.052706466963225194
148,0.1540291233501526,0.17382769194583111
149,0.10844333304781452,0.15189419642655655
150,0.09532172308165601,0.03991287188819187
151,0.12619596544259754,0.22422423527466862
152,0.33326728380712917,0.34535006919045974
153,0.8341464502637697,0.4205265024525999
154,0.041546993683635854,0.008217496452508842
155,0.21821426112045955,0.15095085917209614
156,0.19598584084215126,0.06885424014116445
157,0.07286353727769129,0.014411532724990076
158,0.18797951132444152,0.008772587970551044
159,0.4315814076801715,0.3129372385944064
160,0.06518347851659888,0.03523725682024115
161,0.2661777355039422,0.1792248082313159
162,0.07345759790297889,0.11394364915366147
163,0.048406160263955736,0.05462818285029921
164,0.08799885472972643,0.01740511677144977
165,0.09925094193134189,0.03317917533986483
166,0.17718767947779648,0.31179375009870064
167,0.050630219103318275,0.03985493316417262
168,0.03818408406823683,0.014771953762752438
169,0.10586551994828541,0.040154856847414516
170,0.18039988285502237,0.2586855064619497
171,0.05148427991798117,0.010182972342295328
172,0.05787584236521225,0.04736182408056244
173,0.060240296414826415,0.08131013425109075
174,0.28615066793777755,0.2179990633417306
175,0.08697894562719768,0.033760391702693265
176,0.03786794820504908,0.0
177,0.07839587688644635,0.0
178,1.0244019003388396,0.3598954605287263
179,0.415387295105369,0.5956471318695215
180,0.12186901153729024,0.2144505545759184
181,0.05853237047006119,0.03936481092491156
182,0.12594070566675722,0.22377069123438617
183,0.31590221417537667,0.21852701285099313
184,0.38745270430364115,0.6009967146097098
185,0.10516406520233643,0.07033092323787395
186,0.03516066200023389,0.027677656918050818
187,0.060240296414826415,0.08131013425109075
188,0.1917949590966633,0.41763730161439483
189,0.19751982477704633,0.0
190,0.04352185041107626,0.008608099399030738
191,0.1000214432355611,0.08185104190645906
192,0.138968570182583,0.027486314441456015
193,0.11020851010729006,0.07411859673287449
194,0.3862713784383476,0.553896186525697
195,0.10899786579401557,0.09205490618203845
196,0.643260340217131,0.2634987950078601
197,0.09309252653806435,0.16540624337375506
198,0.1911398825988953,0.08533659853747258
199,0.14447521122717147,0.20236325734503502
200,0.09819217173525667,0.08292888205702778
201,0.16419118591276216,0.04397634226066616
202,0.10657140858700058,0.049161607503446024
203,0.07223118600000898,0.01910501275707925
204,0.19774957018221487,0.2769834826386297
205,0.17099665226974334,0.007980035505662078
206,0.24591272907123363,0.3526280497441091
207,1.3501225311774494,0.9962804496279188
208,0.2650238928814632,0.3901886127930573
209,0.06518347851659888,0.03523725682024115
210,0.0,0.0
211,0.15573087262044213,0.059068815794335275
212,0.07083910927275659,0.014011125175033874
213,0.14814528902384333,0.05324947186013076
214,0.07223118600000898,0.01910501275707925
215,0.07930157281373874,0.0
216,0.2661777355039422,0.1792248082313159
217,0.05515440798419196,0.04513477923536894
218,0.06018817307165822,0.048000211003645626
219,0.2661777355039422,0.1792248082313159
220,0.06386588762560967,0.03811235266898523
221,0.3862713784383476,0.553896186525697
222,0.04430184397538186,0.049996306670386056
223,0.0,0.0
224,0.17099665226974334,0.007980035505662078
225,0.11371911319102183,0.07605231126363081
226,0.14131592623109904,0.10246737912524483
227,0.13196781030849375,0.05764237512756549
228,0.034732026942831284,0.013436485609274075
229,0.07684699538471332,0.020325885652327177
230,0.11311086665654795,0.06114611782373465
231,0.12151939374786695,0.02953901299689719
232,0.1243566522604496,0.05552045740073822
233,0.6356281092722822,0.07067658772404616
234,0.15445822862889758,0.31037474669091475
235,0.1907293109487905,0.14074269503788428
236,0.1676232966645155,0.17370056982408497
237,0.1514274622815458,0.08799276397488627
238,0.3817011976577735,0.6007055644026087
239,0.09106282573894618,0.09244281960174906
240,0.07684699538471332,0.020325885652327177
241,0.12673088801106697,0.252910648596617
242,0.12151939374786695,0.02953901299689719
243,0.05268935262459073,0.010421321253097018
244,0.2719886837385476,0.29364482694396704
245,0.18354467284917594,0.20813668725333215
246,0.11113620177101168,0.12862676081833474
247,0.09430155640106865,0.056275021117071965
248,0.06726986717463755,0.04014369794380674
249,0.17099665226974334,0.007980035505662078
250,0.16419118591276216,0.04397634226066616
251,0.12600674504987988,0.1082039225883606
252,0.767878971249758,0.7523834875788717
253,0.06437358637851398,0.02313849801762294
254,0.04089020168297603,0.01469760974662018
255,0.3246623487896208,0.4655515446939828
256,0.16419118591276216,0.04397634226066616
257,0.08588246579137564,0.06849147048526347
258,0.11394563592884403,0.10574824905770933
259,0.054560066280990555,0.09694199886251553
260,0.19751982477704633,0.0
261,0.20197891992704828,0.09317328650411306
262,0.11830154356926752,0.08729690253823036
263,0.2758634043539276,0.1681616345103475
264,0.10710559212086325,0.06391590646418825
265,0.08588246579137564,0.06849147048526347
266,0.06513433979418423,0.05330170615002534
267,0.5020799998989149,0.17044753076167726
268,0.051362869821361554,0.04096201069673392
269,0.12998215689106538,0.1921888403342868
270,0.9045944429782045,0.3070942662074021
271,1.0244019003388396,0.3598954605287263
272,0.43019066463151745,0.492713183940095
273,0.12186901153729024,0.2144505545759184
274,0.15181277485822223,0.11950349223445267
275,0.31609759081412686,0.19763230068211377
276,0.20821230993073994,0.2810373102518699
277,0.15881728736300071,0.2821856046068626
278,0.056766240224655595,0.011227680664945526
279,0.06799224778536093,0.04057478291922461
280,0.28665334792385216,0.11452089010028772
281,0.1815539320633994,0.11351216312392798
282,0.07055490133079566,0.04210406183983683
283,0.1130350271753161,0.027476627671168728
284,0.0520539526775426,0.04259756832314493
285,0.1130350271753161,0.027476627671168728
286,0.1344363236214766,0.0484944066807465
287,0.06726986717463755,0.04014369794380674
288,0.09728799249918968,0.04487914878350183
289,0.09000017650858766,0.024779952693265855
290,0.07684699538471332,0.020325885652327177
291,0.19751982477704633,0.0
292,0.14883968206303017,0.07503602143763943
293,0.10848264494651125,0.12242676824410069
294,0.06593500483257018,0.045610885273435514
295,0.12186901153729024,0.2144505545759184
296,0.5176504896986802,0.8146569397367457
297,0.18930768064549885,0.0921271163683181
298,0.2013625491455715,0.13558295620502595
299,0.08594391931074936,0.04182485057390621
300,0.03616264739464331,0.0
301,0.12202975711083322,0.07438726228554299
302,0.09073497129549404,0.047580653950206636
303,0.3273103478947505,0.48189153517184025
304,0.036203195487917526,0.014005624145801322
305,0.2661777355039422,0.1792248082313159
306,0.2650238928814632,0.3901886127930573
307,0.17376644474508746,0.3057734691715894
308,0.3933504369733354,0.44605302682119335
309,0.4213430807303045,0.6311050045353954
310,0.1907303905924561,0.37849904480376795
311,0.1881177861170319,0.0915480508422057
312,0.1555492485847058,0.10779717186408135
313,0.22059078152011027,0.39194437889923506
314,0.07319108412579178,0.09178065661631857
315,0.3920933104617194,0.15664521360613154
316,0.18844792947523523,0.07719394346881309
317,0.07619298182456721,0.045468620294177996
318,0.03516066200023389,0.027677656918050818
319,0.07292342525322597,0.04904323580331428
320,0.8341464502637697,0.4205265024525999
321,0.03476620530619171,0.012496395149208075
322,0.1881177861170319,0.0915480508422057
323,0.9933063705652878,0.5007653676948693
324,0.17099665226974334,0.007980035505662078
325,0.15794412430162535,0.05280006105866668
326,0.08229987811852835,0.016277927631314783
327,0.4057074116934478,0.24210833873514584
328,0.09262475962853713,0.04507610034515852
329,0.3246623487896208,0.4655515446939828
330,0.05441175365472243,0.04339350279656373
331,0.03818408406823683,0.014771953762752438
332,0.07678407849820099,0.07794768786600446
333,0.07423509010801328,0.060749168126384846
334,0.9838102110933463,0.10939155722322828
335,0.2036486284280352,0.12903358412884677
336,0.958045084552779,0.8091236441577309
337,0.1754674310319415,0.25944239496446847
338,0.0664809550258177,0.13267279760111675
339,0.13021277975599369,0.20197936926056578
340,0.14344412252976582,0.20569256974198405
341,0.4996265303146262,0.4895442712192488
342,0.45537148305502084,0.17371623787752025
343,0.1130350271753161,0.027476627671168728
344,0.3596084235828317,0.33373775862758753
345,0.27964288902621454,0.56192597581809
346,0.5176504896986802,0.8146569397367457
347,0.21020191719757034,0.1221459265601686
348,0.5930801149954459,0.22947026202738105
349,0.96720116648727,0.9476834424149813
350,0.1676232966645155,0.17370056982408497
351,0.11229724076356579,0.07768220504414433
352,0.3933504369733354,0.44605302682119335
353,0.14192501661555468,0.06588965693450101
354,0.07406999422109393,0.014650155421207461
355,0.12386650944483286,0.047925532588360555
356,0.15031819779489694,0.11832699586484423
357,0.15881728736300071,0.2821856046068626
358,0.2484819249382615,0.356312163744317
359,0.461089159981241,0.6788510188681942
360,0.49549979141023515,0.33363367122356924
361,0.30668194812332217,0.3178008678017996
362,0.30087916807857196,0.012333953728383874
363,0.3875530526741398,0.33279774423056124
364,0.12742540895832802,0.10761801601725307
365,0.24591272907123363,0.3526280497441091
366,0.16333045385461112,0.07948522573118187
367,0.2228981314027453,0.4423350131167863
368,0.12600674504987988,0.1082039225883606
369,0.18002006999239092,0.2018853676212371
370,0.24409575247587434,0.09443125996722063
371,0.05363960681946981,0.0
372,0.3862713784383476,0.553896186525697
373,0.07292342525322597,0.04904323580331428
374,0.78547481490898,0.28233175235565816
375,0.06316248297031855,0.012492780673675475
376,0.3933504369733354,0.44605302682119335
377,0.1754674310319415,0.25944239496446847
378,0.06799224778536093,0.04057478291922461
379,0.34756674527508713,0.12210802597483755
380,0.3920933104617194,0.15664521360613154
381,0.09810710511580535,0.13242135850428302
382,0.39657096551389737,0.24794631334069642
383,0.14274711543380206,0.0954654653059153
384,0.04920633187547905,0.00973242157318797
385,0.3000017438685819,0.5330413009962484
386,0.24591272907123363,0.3526280497441091
387,0.17099665226974334,0.007980035505662078
388,0.49549979141023515,0.33363367122356924
389,0.24108722210401945,0.1897782647174442
390,0.15896923292132978,0.27973510025603293
391,0.07299747810867506,0.03946139331441631
392,0.21118573939847396,0.009855571301073465
393,0.03818408406823683,0.014771953762752438
394,0.10468119478195878,0.09715030301269267
395,0.05958200820472345,0.0503203997203806
396,0.06810446321454018,0.06320494575544962
397,0.06356479053963447,0.05201728915250367
398,1.368093134616839,0.521903547444989
399,0.2146410147622125,0.09582894923544605
400,0.5730963946351862,0.031815470755042784
401,0.3167227481161574,0.12653391733246688
402,0.07292342525322597,0.04904323580331428
403,0.12483501232421616,0.05573402675195348
404,0.17099665226974334,0.007980035505662078
405,0.1130350271753161,0.027476627671168728
406,0.06839193679808205,0.0577608862310496
407,0.14416649878502813,0.052004314261860876
408,0.36009913841505276,0.016805030227009354
409,0.461089159981241,0.6788510188681942
410,0.18115609517783696,0.05511937215049377
411,0.9838102110933463,0.10939155722322828
412,0.1036558894497718,0.027416787677888056
413,1.3046313401494003,0.5212133170910317
414,0.03765904690278762,0.0074485072658917765
415,0.18039988285502237,0.2586855064619497
416,0.3172930562780767,0.12034945145264131
417,0.09014215888678752,0.04726978812115165
418,0.461089159981241,0.6788510188681942
419,0.18758741345074048,0.10140707452924988
420,0.07223459586932138,0.057607261801458254
421,0.07684699538471332,0.020325885652327177
422,0.05766824497234669,0.047191939880200595
423,0.12998215689106538,0.1921888403342868
424,0.5019447948471897,0.3375732399905054
425,0.18930768064549885,0.0921271163683181
426,0.16063135609584445,0.3497779421862634
427,0.18930768064549885,0.0921271163683181
428,0.2608971734848232,0.3741150847179372
429,0.03938028820859917,0.015234719144807115
430,0.06799224778536093,0.04057478291922461
431,0.07190777635211616,0.050526761066811345
432,0.07292342525322597,0.04904323580331428
433,0.05830100914142871,0.04649519328626719
434,0.06839471920028176,0.050469731467710874
435,0.07805211557754452,0.04457468904865366
436,0.138968570182583,0.027486314441456015
437,0.48159745788426567,0.3718061843060579
438,0.05905071505059465,0.04357461754982316
439,0.17099665226974334,0.007980035505662078
440,0.07158707105118026,0.034838049902207964
441,0.10270130823597859,0.02031308552728275
442,0.07931499660301754,0.062434924132545706
443,0.12444122918616159,0.14043663420169192
444,0.06799224778536093,0.04057478291922461
445,0.06799224778536093,0.04057478291922461
446,0.16907877753706566,0.24245153880888712
447,0.23227331312989913,0.09770575298085124
448,0.07223118600000898,0.01910501275707925
449,0.07563266745973894,0.05086528412209412
450,0.21724978532761002,0.010138566910520458
451,0.06810446321454018,0.06320494575544962
452,0.07684699538471332,0.020325885652327177
453,0.07231729711282202,0.05767321623960957
454,0.461089159981241,0.6788510188681942
455,0.2661777355039422,0.1792248082313159
456,0.058680070916820544,0.03172160762484355
457,0.06428983151233601,0.055206663337155876
458,0.10791244319617352,0.028542638132928184
459,0.9045944429782045,0.3070942662074021
460,0.47301468002815533,0.01939031277429628
461,0.1754674310319415,0.25944239496446847
462,0.4664986613225643,0.5342980673950986
463,0.15881728736300071,0.2821856046068626
464,0.10791244319617352,0.028542638132928184
465,0.2661777355039422,0.1792248082313159
466,0.32114825394584573,0.12251242897804838
467,1.0244019003388396,0.3598954605287263
468,0.5565410377182015,0.6311085258594489
469,0.8341464502637697,0.4205265024525999
470,0.16339199418138123,0.244735252445956
471,0.30304961351221726,0.19734886055963735
472,0.3146772366066328,0.01746932019160416
473,0.13795559210292851,0.10859543964576142
474,0.3920933104617194,0.15664521360613154
475,0.4151744715438597,0.23922963930553764
476,0.195039480625249,0.2445769428298852
477,0.2850120438635531,0.11674951092962403
478,0.3246623487896208,0.4655515446939828
479,0.07684699538471332,0.020325885652327177
480,0.1754674310319415,0.25944239496446847
481,0.14040130778809168,0.0809012993869076
482,0.19061572013718867,0.27018133339421635
483,0.1130350271753161,0.027476627671168728
484,0.17189383812672887,0.0
485,0.13021277975599369,0.20197936926056578
486,0.415387295105369,0.5956471318695215
487,0.1514274622815458,0.08799276397488627
488,0.10635406037507546,0.0490613443312884
489,0.08588246579137564,0.06849147048526347
490,0.1130350271753161,0.027476627671168728
491,0.1432017772115589,0.09576953098204803
492,0.03818408406823683,0.014771953762752438
493,0.14633778818914522,0.06793831623395205
494,1.0244019003388396,0.3598954605287263
495,0.17099665226974334,0.007980035505662078
496,0.06713966381531654,0.017758314721531433
497,0.273375975737132,0.23088158300698217
498,0.12600674504987988,0.1082039225883606
499,0.0,0.0
500,0.18930768064549885,0.0921271163683181
501,0.17099665226974334,0.007980035505662078
502,0.17035390360560054,0.11093612157699131
503,0.07619298182456721,0.045468620294177996
504,0.03997909198342278,0.0
505,0.2508914626830448,0.11573674194537985
506,0.12998215689106538,0.1921888403342868
507,0.11260205618123097,0.05904756890033802
508,0.04920633187547905,0.00973242157318797
509,0.17099665226974334,0.007980035505662078
510,0.2542548227851002,0.1936997513118579
511,0.1754674310319415,0.25944239496446847
512,0.37092547857817,0.2825833239613728
513,0.6035412544490775,1.2127807345066426
514,0.07299747810867506,0.03946139331441631
515,0.09503530199617964,0.13991830038072853
516,0.2650238928814632,0.3901886127930573
517,0.21821426112045955,0.15095085917209614
518,0.12186901153729024,0.2144505545759184
519,0.23617613606264734,0.011021817833000274
520,0.11972615934745129,0.023680396641976506
521,0.12998215689106538,0.1921888403342868
522,0.04425832002208909,0.03109857757281016
523,0.18354467284917594,0.20813668725333215
524,0.2484819249382615,0.356312163744317
525,0.8085313626201311,0.9260406948468262
526,0.1754674310319415,0.25944239496446847
527,0.12998215689106538,0.1921888403342868
528,0.16419118591276216,0.04397634226066616
529,0.49549979141023515,0.33363367122356924
530,0.4664986613225643,0.5342980673950986
531,0.461089159981241,0.6788510188681942
532,0.3246623487896208,0.4655515446939828
533,3.6822787799001184,1.9692031905402227
534,0.3072309578912063,0.1284497957046899
535,0.15881728736300071,0.2821856046068626
536,0.058680070916820544,0.03172160762484355
537,0.21688709666790346,0.24476529247594828
538,0.04024764860737929,0.023191287324182717
539,0.249314953083582,0.5009837682101764
540,0.08566853691338415,0.06743628357578267
541,0.16339199418138123,0.244735252445956
542,0.22267572553468357,0.2525106674308436
543,0.21670782343657286,0.4354616545983228
544,0.19522264993232513,0.009110609227085143
545,0.1754674310319415,0.25944239496446847
546,0.2315110642039504,0.01080410924879863
547,0.1819007593061255,0.39609248666401176
548,0.8341464502637697,0.4205265024525999
549,0.07223459586932138,0.057607261801458254
550,0.461089159981241,0.6788510188681942
551,0.06799224778536093,0.04057478291922461
552,0.16339199418138123,0.244735252445956
553,0.08588246579137564,0.06849147048526347
554,0.15417555023882326,0.10310849783280109
555,0.08588246579137564,0.06849147048526347
556,0.40065394701159185,0.2019856381062778
557,0.32114825394584573,0.12251242897804838
558,0.07684699538471332,0.020325885652327177
559,0.24409575247587434,0.09443125996722063
560,0.04089020168297603,0.01469760974662018
561,0.2358249044030335,0.17099530485419878
562,0.16419118591276216,0.04397634226066616
563,0.08229987811852835,0.016277927631314783
564,0.08713572747662791,0.10926705592720286
565,0.19015854734686238,0.0958665097741008
566,0.17099665226974334,0.007980035505662078
567,0.18686826574462084,0.11683482050106007
568,0.4664986613225643,0.5342980673950986
569,0.1751859566931853,0.07176144028306151
570,0.13344893302384953,0.23482751959280765
571,0.16339199418138123,0.244735252445956
572,0.2990865444042975,0.3461566330145028
573,0.13344893302384953,0.23482751959280765
574,0.08839499636634233,0.05944834099020682
575,0.1130350271753161,0.027476627671168728
576,0.06165965322719781,0.0
577,0.15845218219382798,0.10961012775717834
578,0.1676232966645155,0.17370056982408497
579,0.20676847263562237,0.30442049065786586
580,0.17376644474508746,0.3057734691715894
581,0.08566853691338415,0.06743628357578267
582,0.12186901153729024,0.2144505545759184
583,0.06445556299054768,0.054436394334714644
584,0.6870249554633243,0.2814260985588018
585,0.1255013823021748,0.10599306591356353
586,0.4790450910086541,0.05088166469281317
587,0.11166871853561884,0.2216034013714451
588,0.09000017650858766,0.024779952693265855
589,0.08948602647770681,0.06018209213854303
590,0.08052666378572965,0.033717921910728116
591,0.13765643414923787,0.09257816588265406
592,0.07015743037558585,0.029376142604836886
593,0.10635406037507546,0.0490613443312884
594,0.1676232966645155,0.17370056982408497
595,0.3246623487896208,0.4655515446939828
596,0.11371761720371062,0.07990488880372548
597,0.06589034323903994,0.013032318678563344
598,0.08724417898282126,0.15352190298730567
599,0.19751982477704633,0.0
600,0.4664986613225643,0.5342980673950986
601,0.0,0.0
602,0.07684699538471332,0.020325885652327177
603,0.3623196567572196,0.7230636573916371
604,0.12905116360921354,0.04894918575237363
605,0.08361464730551109,0.07061733234024167
606,0.12186901153729024,0.2144505545759184
607,0.17913497234102432,0.39006993106408605
608,0.96720116648727,0.9476834424149813
609,0.1984190963349798,0.08346497904538537
610,0.138968570182583,0.027486314441456015
611,0.17676596378875903,0.11821636417702702
612,0.9045944429782045,0.3070942662074021
613,0.06799224778536093,0.04057478291922461
614,0.12186901153729024,0.2144505545759184
615,0.32037614830844674,0.3319915586113354
616,0.14162793595040343,0.09222949159807664
617,0.06799224778536093,0.04057478291922461
618,0.40065394701159185,0.2019856381062778
619,0.7315549095818554,0.3354882695080352
620,0.07317042363369958,0.05141397355959964
621,0.17099665226974334,0.007980035505662078
622,0.0362005951684336,0.0
623,0.08566853691338415,0.06743628357578267
624,0.96720116648727,0.9476834424149813
625,0.18645380827747057,0.0672583611497772
626,0.07263613534113159,0.05103855022892696
627,0.1130350271753161,0.027476627671168728
628,0.1889415398044478,0.07333660286074545
629,0.08588246579137564,0.06849147048526347
630,0.4664986613225643,0.5342980673950986
631,0.08648038825756177,0.040149110070484134
632,0.16082703600064274,0.06587959421927146
633,0.04352185041107626,0.008608099399030738
634,0.07292342525322597,0.04904323580331428
635,0.1537214408392032,0.15929469470696464
636,0.09728799249918968,0.04487914878350183
637,0.15688249167565899,0.10563330712911774
638,0.05606256713829405,0.1118813293228021
639,0.10727536476577894,0.09060015595002524
640,0.13633378744525965,0.04557581570886532
641,0.03938028820859917,0.015234719144807115
642,0.1311711787473071,0.04731659060296263
643,0.49549979141023515,0.33363367122356924
644,0.1754674310319415,0.25944239496446847
645,0.461089159981241,0.6788510188681942
646,0.0,0.0
647,0.08591991416592547,0.0
648,0.16907877753706566,0.24245153880888712
649,0.5593829523072311,0.8021305781005839
650,0.3246623487896208,0.4655515446939828
651,0.461089159981241,0.6788510188681942
652,0.36052891660598085,0.016825087024482533
653,0.07732089582558233,0.0461417097600126
654,0.40065394701159185,0.2019856381062778
655,0.04089020168297603,0.01469760974662018
656,0.07102662871303993,0.041272760449872894
657,0.3246623487896208,0.4655515446939828
658,0.047699288853748516,0.0
659,0.0,0.0
660,0.32114825394584573,0.12251242897804838
661,0.8341464502637697,0.4205265024525999
662,0.3984897945082433,0.22961568290229997
663,0.4664986613225643,0.5342980673950986
664,0.5068177881342173,0.028136011092486566
665,0.20826480763031976,0.1210202943770996
666,0.04511452991577699,0.008923112280095506
667,0.1817256910993451,0.2686957246031871
668,0.2650238928814632,0.3901886127930573
669,0.6655088118960589,0.43338582154235433
670,0.07684699538471332,0.020325885652327177
671,0.14125008374728823,0.08949731066248269
672,0.16419118591276216,0.04397634226066616
673,0.1130350271753161,0.027476627671168728
674,0.2661777355039422,0.1792248082313159
675,0.2650238928814632,0.3901886127930573
676,0.19751982477704633,0.0
677,0.5710829784724304,0.2402260150953757
678,0.40065394701159185,0.2019856381062778
679,0.03282812984116145,0.012699941034716628
680,0.04089020168297603,0.01469760974662018
681,0.3933504369733354,0.44605302682119335
682,0.13576962279569804,0.05149750145516588
683,0.2650238928814632,0.3901886127930573
684,0.32661068389875086,0.4892109223342574
685,0.03938028820859917,0.015234719144807115
686,0.32114825394584573,0.12251242897804838
687,0.08566853691338415,0.06743628357578267
688,0.03818408406823683,0.014771953762752438
689,0.16419118591276216,0.04397634226066616
690,0.15881728736300071,0.2821856046068626
691,0.03818408406823683,0.014771953762752438
692,0.14131592623109904,0.10246737912524483
693,0.09428677202786478,0.033890519549847356
694,0.5004872353849413,0.3812877646405987
695,0.07292342525322597,0.04904323580331428
696,0.18229422800149656,0.07632978016928824
697,0.1676232966645155,0.17370056982408497
698,0.13021277975599369,0.20197936926056578
699,0.3273103478947505,0.48189153517184025
700,0.06726986717463755,0.04014369794380674
701,0.08137052292652917,0.10983093605112383
702,0.13152855203396663,0.06897246375401345
703,0.24591272907123363,0.3526280497441091
704,0.4664986613225643,0.5342980673950986
705,0.06810446321454018,0.06320494575544962
706,0.30668194812332217,0.3178008678017996
707,0.4664986613225643,0.5342980673950986
708,0.22575275948119916,0.1520055572984205
709,0.16339199418138123,0.244735252445956
